time,value,n
2010-11-30,64.83333333333333,12
2010-12-01,42,12
2010-12-02,26.416666666666668,12
2010-12-03,16.416666666666668,12
2010-12-04,13.25,12
2010-12-05,8.666666666666666,12
2010-12-06,36.92307692307692,13
2010-12-07,47.92307692307692,13
2010-12-08,22,13
2010-12-09,23.153846153846153,13
2010-12-10,31.5,12
2010-12-11,14.416666666666666,12
2010-12-12,23.166666666666668,12
2010-12-13,22.75,12
2010-12-14,56.5,12
2010-12-15,50.666666666666664,12
2010-12-16,33,12
2010-12-17,27.416666666666668,12
2010-12-18,9.416666666666666,12
2010-12-19,24,12
2010-12-20,22.083333333333332,12
2010-12-21,17.846153846153847,13
2010-12-22,21.692307692307693,13
2010-12-23,27.76923076923077,13
2010-12-24,9.076923076923077,13
2010-12-25,12.75,12
2010-12-26,5.083333333333333,12
2010-12-27,29.166666666666668,12
2010-12-28,24.083333333333332,12
2010-12-29,20.416666666666668,12
2010-12-30,15.25,12
2010-12-31,18.416666666666668,12
2011-01-01,23.083333333333332,12
2011-01-02,46.083333333333336,12
2011-01-03,65.66666666666667,12
2011-01-04,54.583333333333336,12
2011-01-05,35.53846153846154,13
2011-01-06,60.84615384615385,13
2011-01-07,30.076923076923077,13
2011-01-08,29.923076923076923,13
2011-01-09,58.38461538461539,13
2011-01-10,47.333333333333336,12
2011-01-11,52.583333333333336,12
2011-01-12,40.916666666666664,12
2011-01-13,57.916666666666664,12
2011-01-14,35.25,12
2011-01-15,30.5,12
2011-01-16,47.083333333333336,12
2011-01-17,30.916666666666668,12
2011-01-18,75.25,12
2011-01-19,71,12
2011-01-20,57.61538461538461,13
2011-01-21,35.15384615384615,13
2011-01-22,23.615384615384617,13
2011-01-23,47.53846153846154,13
2011-01-24,47.07692307692308,13
2011-01-25,48.5,12
2011-01-26,41.833333333333336,12
2011-01-27,45.833333333333336,12
2011-01-28,43.166666666666664,12
2011-01-29,21.25,12
2011-01-30,45.166666666666664,12
2011-01-31,51.5,12
2011-02-01,59.75,12
2011-02-02,52.083333333333336,12
2011-02-03,30.25,12
2011-02-04,19.53846153846154,13
2011-02-05,16.615384615384617,13
2011-02-06,36.84615384615385,13
2011-02-07,82.07692307692308,13
2011-02-08,42.84615384615385,13
2011-02-09,36.5,12
2011-02-10,27.166666666666668,12
2011-02-11,35.916666666666664,12
2011-02-12,20.75,12
2011-02-13,28.333333333333332,12
2011-02-14,38.25,12
2011-02-15,57,12
2011-02-16,46.416666666666664,12
2011-02-17,43.583333333333336,12
2011-02-18,23.666666666666668,12
2011-02-19,36.84615384615385,13
2011-02-20,22,13
2011-02-21,57.53846153846154,13
2011-02-22,55.15384615384615,13
2011-02-23,76.92307692307692,13
2011-02-24,54.333333333333336,12
2011-02-25,50.5,12
2011-02-26,25.166666666666668,12
2011-02-27,32.916666666666664,12
2011-02-28,64.25,12
2011-03-01,44.416666666666664,12
2011-03-02,35.166666666666664,12
2011-03-03,44.25,12
2011-03-04,24.25,12
2011-03-05,34.916666666666664,12
2011-03-06,48.46153846153846,13
2011-03-07,19.923076923076923,13
2011-03-08,42.666666666666664,12
2011-03-09,28.5,12
2011-03-10,48.416666666666664,12
2011-03-11,27.416666666666668,12
2011-03-12,8,12
2011-03-13,41.083333333333336,12
2011-03-14,57.083333333333336,12
2011-03-15,34.833333333333336,12
2011-03-16,28.75,12
2011-03-17,57.416666666666664,12
2011-03-18,10.666666666666666,12
2011-03-19,15.166666666666666,12
2011-03-20,30.75,12
2011-03-21,37.30769230769231,13
2011-03-22,32.46153846153846,13
2011-03-23,30.5,12
2011-03-24,48.25,12
2011-03-25,29.333333333333332,12
2011-03-26,20.166666666666668,12
2011-03-27,22.916666666666668,12
2011-03-28,34.833333333333336,12
2011-03-29,59.75,12
2011-03-30,69.41666666666667,12
2011-03-31,38,12
2011-04-01,58.75,12
2011-04-02,26.166666666666668,12
2011-04-03,33.166666666666664,12
2011-04-04,24.083333333333332,12
2011-04-05,26.76923076923077,13
2011-04-06,42.69230769230769,13
2011-04-07,32.38461538461539,13
2011-04-08,19.916666666666668,12
2011-04-09,28.916666666666668,12
2011-04-10,48.083333333333336,12
2011-04-11,48.5,12
2011-04-12,43,12
2011-04-13,47.5,12
2011-04-14,37.75,12
2011-04-15,33.166666666666664,12
2011-04-16,21.416666666666668,12
2011-04-17,21.75,12
2011-04-18,42.166666666666664,12
2011-04-19,48.416666666666664,12
2011-04-20,25.23076923076923,13
2011-04-21,20.615384615384617,13
2011-04-22,9.076923076923077,13
2011-04-23,26.5,12
2011-04-24,22.833333333333332,12
2011-04-25,18.166666666666668,12
2011-04-26,31.25,12
2011-04-27,37.833333333333336,12
2011-04-28,52,12
2011-04-29,34.333333333333336,12
2011-04-30,26.5,12
2011-05-01,73.66666666666667,12
2011-05-02,45.166666666666664,12
2011-05-03,54.166666666666664,12
2011-05-04,24.166666666666668,12
2011-05-05,35,13
2011-05-06,23.307692307692307,13
2011-05-07,25,12
2011-05-08,28.583333333333332,12
2011-05-09,36.833333333333336,12
2011-05-10,38.583333333333336,12
2011-05-11,41.833333333333336,12
2011-05-12,44.416666666666664,12
2011-05-13,34,12
2011-05-14,40.083333333333336,12
2011-05-15,27.166666666666668,12
2011-05-16,49.416666666666664,12
2011-05-17,53.166666666666664,12
2011-05-18,53.666666666666664,12
2011-05-19,53.25,12
2011-05-20,39.53846153846154,13
2011-05-21,12.615384615384615,13
2011-05-22,52.916666666666664,12
2011-05-23,49.25,12
2011-05-24,48.666666666666664,12
2011-05-25,54.333333333333336,12
2011-05-26,23.083333333333332,12
2011-05-27,22.166666666666668,12
2011-05-28,9,12
2011-05-29,35.166666666666664,12
2011-05-30,52.25,12
2011-05-31,57.5,12
2011-06-01,21.666666666666668,12
2011-06-02,27.75,12
2011-06-03,29.583333333333332,12
2011-06-04,8,13
2011-06-05,24.307692307692307,13
2011-06-06,32.84615384615385,13
2011-06-07,20.25,12
2011-06-08,35.833333333333336,12
2011-06-09,47.75,12
2011-06-10,28.5,12
2011-06-11,20.5,12
2011-06-12,17.416666666666668,12
2011-06-13,38.166666666666664,12
2011-06-14,38.5,12
2011-06-15,43.333333333333336,12
2011-06-16,63.5,12
2011-06-17,21.916666666666668,12
2011-06-18,16.583333333333332,12
2011-06-19,39.46153846153846,13
2011-06-20,55.30769230769231,13
2011-06-21,60.46153846153846,13
2011-06-22,60.25,12
2011-06-23,55.666666666666664,12
2011-06-24,26.25,12
2011-06-25,14.666666666666666,12
2011-06-26,25.666666666666668,12
2011-06-27,52.75,12
2011-06-28,43.166666666666664,12
2011-06-29,39.916666666666664,12
2011-06-30,55.25,12
2011-07-01,73.41666666666667,12
2011-07-02,15.333333333333334,12
2011-07-03,26.166666666666668,12
2011-07-04,81.76923076923077,13
2011-07-05,60.23076923076923,13
2011-07-06,44.083333333333336,12
2011-07-07,27.416666666666668,12
2011-07-08,23.916666666666668,12
2011-07-09,34.166666666666664,12
2011-07-10,26,12
2011-07-11,43.75,12
2011-07-12,42.416666666666664,12
2011-07-13,38.75,12
2011-07-14,37.916666666666664,12
2011-07-15,59.916666666666664,12
2011-07-16,43.333333333333336,12
2011-07-17,47.666666666666664,12
2011-07-18,59.75,12
2011-07-19,30.923076923076923,13
2011-07-20,57.07692307692308,13
2011-07-21,41.583333333333336,12
2011-07-22,32.916666666666664,12
2011-07-23,11,12
2011-07-24,38.666666666666664,12
2011-07-25,61.583333333333336,12
2011-07-26,45.333333333333336,12
2011-07-27,36.333333333333336,12
2011-07-28,40.5,12
2011-07-29,37.75,12
2011-07-30,43.25,12
2011-07-31,42.916666666666664,12
2011-08-01,64,12
2011-08-02,30.166666666666668,12
2011-08-03,35.15384615384615,13
2011-08-04,75.92307692307692,13
2011-08-05,22.833333333333332,12
2011-08-06,23.666666666666668,12
2011-08-07,27.25,12
2011-08-08,33.416666666666664,12
2011-08-09,39.583333333333336,12
2011-08-10,28.75,12
2011-08-11,41,12
2011-08-12,32.5,12
2011-08-13,23.833333333333332,12
2011-08-14,28.583333333333332,12
2011-08-15,45.25,12
2011-08-16,45.166666666666664,12
2011-08-17,43.333333333333336,12
2011-08-18,31.384615384615383,13
2011-08-19,22.615384615384617,13
2011-08-20,24.25,12
2011-08-21,16.916666666666668,12
2011-08-22,37.5,12
2011-08-23,29.5,12
2011-08-24,39.5,12
2011-08-25,72,12
2011-08-26,24,12
2011-08-27,17.666666666666668,12
2011-08-28,31.583333333333332,12
2011-08-29,59.166666666666664,12
2011-08-30,42.916666666666664,12
2011-08-31,48.583333333333336,12
2011-09-01,39.666666666666664,12
2011-09-02,30.153846153846153,13
2011-09-03,18,13
2011-09-04,26.46153846153846,13
2011-09-05,47.15384615384615,13
2011-09-06,34.92307692307692,13
2011-09-07,48.333333333333336,12
2011-09-08,48.25,12
2011-09-09,31.666666666666668,12
2011-09-10,22.833333333333332,12
2011-09-11,20.25,12
2011-09-12,42.333333333333336,12
2011-09-13,45.75,12
2011-09-14,35.416666666666664,12
2011-09-15,39.25,12
2011-09-16,32.583333333333336,12
2011-09-17,29.153846153846153,13
2011-09-18,19.923076923076923,13
2011-09-19,30.53846153846154,13
2011-09-20,69.15384615384616,13
2011-09-21,42.23076923076923,13
2011-09-22,43.583333333333336,12
2011-09-23,27.083333333333332,12
2011-09-24,6.333333333333333,12
2011-09-25,65.83333333333333,12
2011-09-26,39.75,12
2011-09-27,54.833333333333336,12
2011-09-28,34.083333333333336,12
2011-09-29,56.25,12
2011-09-30,56.833333333333336,12
2011-10-01,21,12
2011-10-02,15.307692307692308,13
2011-10-03,45.76923076923077,13
2011-10-04,60.84615384615385,13
2011-10-05,40.15384615384615,13
2011-10-06,48.25,12
2011-10-07,36.333333333333336,12
2011-10-08,23.333333333333332,12
2011-10-09,37.833333333333336,12
2011-10-10,46.333333333333336,12
2011-10-11,41.666666666666664,12
2011-10-12,58.5,12
2011-10-13,41.416666666666664,12
2011-10-14,42,12
2011-10-15,16.75,12
2011-10-16,23.666666666666668,12
2011-10-17,59.23076923076923,13
2011-10-18,44.38461538461539,13
2011-10-19,43.23076923076923,13
2011-10-20,26.153846153846153,13
2011-10-21,20.833333333333332,12
2011-10-22,42.666666666666664,12
2011-10-23,28.583333333333332,12
2011-10-24,37.75,12
2011-10-25,42.75,12
2011-10-26,34.416666666666664,12
2011-10-27,48.083333333333336,12
2011-10-28,45.5,12
2011-10-29,38.666666666666664,12
2011-10-30,39.5,12
2011-10-31,34.25,12
2011-11-01,46.23076923076923,13
2011-11-02,40.07692307692308,13
2011-11-03,67.76923076923077,13
2011-11-04,39.53846153846154,13
2011-11-05,23.692307692307693,13
2011-11-06,41.916666666666664,12
2011-11-07,36.916666666666664,12
2011-11-08,29.75,12
2011-11-09,62.75,12
2011-11-10,35.5,12
2011-11-11,43,12
2011-11-12,20.833333333333332,12
2011-11-13,17.583333333333332,12
2011-11-14,33.416666666666664,12
2011-11-15,38.833333333333336,12
2011-11-16,48.84615384615385,13
2011-11-17,51.92307692307692,13
2011-11-18,29.615384615384617,13
2011-11-19,28.23076923076923,13
2011-11-20,31.923076923076923,13
2011-11-21,62.333333333333336,12
2011-11-22,37.333333333333336,12
2011-11-23,40,12
2011-11-24,23.666666666666668,12
2011-11-25,46.333333333333336,12
2011-11-26,13.916666666666666,12
2011-11-27,9.833333333333334,12
2011-11-28,39.25,12
2011-11-29,65.5,12
2011-11-30,35.833333333333336,12
2011-12-01,45.53846153846154,13
2011-12-02,33,13
2011-12-03,8.76923076923077,13
2011-12-04,50.23076923076923,13
2011-12-05,36.833333333333336,12
2011-12-06,41,12
2011-12-07,45.25,12
2011-12-08,41.833333333333336,12
2011-12-09,50.75,12
2011-12-10,39,12
2011-12-11,17.083333333333332,12
2011-12-12,49,12
2011-12-13,31.166666666666668,12
2011-12-14,44.75,12
2011-12-15,28.666666666666668,12
2011-12-16,39.46153846153846,13
2011-12-17,17.23076923076923,13
2011-12-18,22.76923076923077,13
2011-12-19,40.84615384615385,13
2011-12-20,23.25,12
2011-12-21,34.833333333333336,12
2011-12-22,23.166666666666668,12
2011-12-23,18.166666666666668,12
2011-12-24,14.083333333333334,12
2011-12-25,13.833333333333334,12
2011-12-26,12.75,12
2011-12-27,28.166666666666668,12
2011-12-28,45.583333333333336,12
2011-12-29,37.5,12
2011-12-30,28.666666666666668,12
2011-12-31,23.23076923076923,13
2012-01-01,33.15384615384615,13
2012-01-02,69.76923076923077,13
2012-01-03,66.61538461538461,13
2012-01-04,67.84615384615384,13
2012-01-05,34.75,12
2012-01-06,49.083333333333336,12
2012-01-07,24.083333333333332,12
2012-01-08,41.916666666666664,12
2012-01-09,60,12
2012-01-10,48.583333333333336,12
2012-01-11,71.91666666666667,12
2012-01-12,34.5,12
2012-01-13,50.916666666666664,12
2012-01-14,40.333333333333336,12
2012-01-15,26.384615384615383,13
2012-01-16,56.76923076923077,13
2012-01-17,58.92307692307692,13
2012-01-18,47.38461538461539,13
2012-01-19,60.61538461538461,13
2012-01-20,37.583333333333336,12
2012-01-21,47.5,12
2012-01-22,40.166666666666664,12
2012-01-23,41,12
2012-01-24,37,12
2012-01-25,52.583333333333336,12
2012-01-26,54.333333333333336,12
2012-01-27,27.166666666666668,12
2012-01-28,29.25,12
2012-01-29,48.333333333333336,12
2012-01-30,66.92307692307692,13
2012-01-31,50.69230769230769,13
2012-02-01,53.07692307692308,13
2012-02-02,41.15384615384615,13
2012-02-03,31.923076923076923,13
2012-02-04,29.166666666666668,12
2012-02-05,22.166666666666668,12
2012-02-06,34.083333333333336,12
2012-02-07,34.75,12
2012-02-08,31.083333333333332,12
2012-02-09,46.5,12
2012-02-10,28.083333333333332,12
2012-02-11,16.166666666666668,12
2012-02-12,13.25,12
2012-02-13,32.583333333333336,12
2012-02-14,37.61538461538461,13
2012-02-15,45.76923076923077,13
2012-02-16,40.15384615384615,13
2012-02-17,22.23076923076923,13
2012-02-18,10.23076923076923,13
2012-02-19,37.5,12
2012-02-20,53,12
2012-02-21,41.833333333333336,12
2012-02-22,42.416666666666664,12
2012-02-23,36.916666666666664,12
2012-02-24,34.333333333333336,12
2012-02-25,42.5,12
2012-02-26,44.75,12
2012-02-27,56.083333333333336,12
2012-02-28,60.333333333333336,12
2012-02-29,68.46153846153847,13
2012-03-01,65.61538461538461,13
2012-03-02,40.69230769230769,13
2012-03-03,35.583333333333336,12
2012-03-04,24.083333333333332,12
2012-03-05,63.583333333333336,12
2012-03-06,49.083333333333336,12
2012-03-07,34.25,12
2012-03-08,48.833333333333336,12
2012-03-09,26.916666666666668,12
2012-03-10,27.25,12
2012-03-11,41.333333333333336,12
2012-03-12,25,12
2012-03-13,59.5,12
2012-03-14,39.166666666666664,12
2012-03-15,39.23076923076923,13
2012-03-16,25,13
2012-03-17,25.846153846153847,13
2012-03-18,19,12
2012-03-19,35.25,12
2012-03-20,37.916666666666664,12
2012-03-21,34.75,12
2012-03-22,50.833333333333336,12
2012-03-23,31.916666666666668,12
2012-03-24,28.75,12
2012-03-25,23.083333333333332,12
2012-03-26,63.583333333333336,12
2012-03-27,45.416666666666664,12
2012-03-28,38.75,12
2012-03-29,65.33333333333333,12
2012-03-30,36.23076923076923,13
2012-03-31,28.153846153846153,13
2012-04-01,29.615384615384617,13
2012-04-02,46.53846153846154,13
2012-04-03,49.5,12
2012-04-04,36.25,12
2012-04-05,30.833333333333332,12
2012-04-06,21.75,12
2012-04-07,7.5,12
2012-04-08,28.75,12
2012-04-09,39.5,12
2012-04-10,38.25,12
2012-04-11,59.333333333333336,12
2012-04-12,25.916666666666668,12
2012-04-13,34.416666666666664,12
2012-04-14,27.23076923076923,13
2012-04-15,41.07692307692308,13
2012-04-16,81.38461538461539,13
2012-04-17,31.23076923076923,13
2012-04-18,48.083333333333336,12
2012-04-19,31.75,12
2012-04-20,27.5,12
2012-04-21,46.583333333333336,12
2012-04-22,32.416666666666664,12
2012-04-23,52.916666666666664,12
2012-04-24,56.833333333333336,12
2012-04-25,31.833333333333332,12
2012-04-26,32.833333333333336,12
2012-04-27,50.083333333333336,12
2012-04-28,32.583333333333336,12
2012-04-29,28.923076923076923,13
2012-04-30,33.30769230769231,13
2012-05-01,49.61538461538461,13
2012-05-02,45.5,12
2012-05-03,50.666666666666664,12
2012-05-04,18.416666666666668,12
2012-05-05,20.5,12
2012-05-06,45.333333333333336,12
2012-05-07,48.916666666666664,12
2012-05-08,39.25,12
2012-05-09,32.25,12
2012-05-10,47.416666666666664,12
2012-05-11,43.166666666666664,12
2012-05-12,20.666666666666668,12
2012-05-13,25.833333333333332,12
2012-05-14,51.69230769230769,13
2012-05-15,30.153846153846153,13
2012-05-16,36.61538461538461,13
2012-05-17,25,12
2012-05-18,30,12
2012-05-19,18.083333333333332,12
2012-05-20,27.333333333333332,12
2012-05-21,36.916666666666664,12
2012-05-22,42.333333333333336,12
2012-05-23,34.833333333333336,12
2012-05-24,42.666666666666664,12
2012-05-25,24.416666666666668,12
2012-05-26,15.833333333333334,12
2012-05-27,28.166666666666668,12
2012-05-28,24.75,12
2012-05-29,55.07692307692308,13
2012-05-30,46.07692307692308,13
2012-05-31,62.92307692307692,13
2012-06-01,42.07692307692308,13
2012-06-02,21.833333333333332,12
2012-06-03,35.833333333333336,12
2012-06-04,36.333333333333336,12
2012-06-05,31.166666666666668,12
2012-06-06,49.583333333333336,12
2012-06-07,43,12
2012-06-08,26.166666666666668,12
2012-06-09,38.583333333333336,12
2012-06-10,9.5,12
2012-06-11,38.083333333333336,12
2012-06-12,56.333333333333336,12
2012-06-13,40.07692307692308,13
2012-06-14,41.61538461538461,13
2012-06-15,46.46153846153846,13
2012-06-16,26.923076923076923,13
2012-06-17,32.75,12
2012-06-18,60.333333333333336,12
2012-06-19,43.583333333333336,12
2012-06-20,62.5,12
2012-06-21,33.416666666666664,12
2012-06-22,31.916666666666668,12
2012-06-23,9.916666666666666,12
2012-06-24,42.083333333333336,12
2012-06-25,40.333333333333336,12
2012-06-26,52.666666666666664,12
2012-06-27,52.166666666666664,12
2012-06-28,44.07692307692308,13
2012-06-29,46.69230769230769,13
2012-06-30,11.692307692307692,13
2012-07-01,71.53846153846153,13
2012-07-02,51.5,12
2012-07-03,39.583333333333336,12
2012-07-04,34.666666666666664,12
2012-07-05,61.666666666666664,12
2012-07-06,31.833333333333332,12
2012-07-07,23.083333333333332,12
2012-07-08,28.583333333333332,12
2012-07-09,65,12
2012-07-10,34.5,12
2012-07-11,47.75,12
2012-07-12,39.666666666666664,12
2012-07-13,44.46153846153846,13
2012-07-14,14.846153846153847,13
2012-07-15,30.846153846153847,13
2012-07-16,64.25,12
2012-07-17,43.083333333333336,12
2012-07-18,41.666666666666664,12
2012-07-19,54.5,12
2012-07-20,33,12
2012-07-21,41.75,12
2012-07-22,37.916666666666664,12
2012-07-23,46.416666666666664,12
2012-07-24,54.416666666666664,12
2012-07-25,52.583333333333336,12
2012-07-26,38,12
2012-07-27,27.416666666666668,12
2012-07-28,12.538461538461538,13
2012-07-29,15.307692307692308,13
2012-07-30,52.84615384615385,13
2012-07-31,52,12
2012-08-01,66.41666666666667,12
2012-08-02,46.666666666666664,12
2012-08-03,35.666666666666664,12
2012-08-04,6.5,12
2012-08-05,12.583333333333334,12
2012-08-06,58.833333333333336,12
2012-08-07,46.166666666666664,12
2012-08-08,44.416666666666664,12
2012-08-09,36.333333333333336,12
2012-08-10,22.75,12
2012-08-11,27.833333333333332,12
2012-08-12,32.23076923076923,13
2012-08-13,43.38461538461539,13
2012-08-14,39.30769230769231,13
2012-08-15,41.416666666666664,12
2012-08-16,40.666666666666664,12
2012-08-17,34.5,12
2012-08-18,21.25,12
2012-08-19,31.833333333333332,12
2012-08-20,47.416666666666664,12
2012-08-21,50.333333333333336,12
2012-08-22,68.91666666666667,12
2012-08-23,39.166666666666664,12
2012-08-24,42.666666666666664,12
2012-08-25,27,12
2012-08-26,29.916666666666668,12
2012-08-27,52.53846153846154,13
2012-08-28,67.38461538461539,13
2012-08-29,49.30769230769231,13
2012-08-30,59.333333333333336,12
2012-08-31,53.166666666666664,12
2012-09-01,28.833333333333332,12
2012-09-02,40.25,12
2012-09-03,54.666666666666664,12
2012-09-04,65.41666666666667,12
2012-09-05,25.5,12
2012-09-06,40.75,12
2012-09-07,39.416666666666664,12
2012-09-08,7.583333333333333,12
2012-09-09,49.416666666666664,12
2012-09-10,40.166666666666664,12
2012-09-11,66.23076923076923,13
2012-09-12,42.07692307692308,13
2012-09-13,30.076923076923077,13
2012-09-14,33.92307692307692,13
2012-09-15,19.692307692307693,13
2012-09-16,29.25,12
2012-09-17,30.333333333333332,12
2012-09-18,42.333333333333336,12
2012-09-19,42.916666666666664,12
2012-09-20,57.833333333333336,12
2012-09-21,33.916666666666664,12
2012-09-22,30.5,12
2012-09-23,58.583333333333336,12
2012-09-24,66.25,12
2012-09-25,56.083333333333336,12
2012-09-26,42.69230769230769,13
2012-09-27,64.15384615384616,13
2012-09-28,40.92307692307692,13
2012-09-29,59.15384615384615,13
2012-09-30,44.53846153846154,13
2012-10-01,42,12
2012-10-02,44.833333333333336,12
2012-10-03,28.333333333333332,12
2012-10-04,37.333333333333336,12
2012-10-05,36.5,12
2012-10-06,21.583333333333332,12
2012-10-07,48.666666666666664,12
2012-10-08,35.666666666666664,12
2012-10-09,42.75,12
2012-10-10,60.333333333333336,12
2012-10-11,61.69230769230769,13
2012-10-12,35.38461538461539,13
2012-10-13,22.846153846153847,13
2012-10-14,31.307692307692307,13
2012-10-15,74.41666666666667,12
2012-10-16,42.083333333333336,12
2012-10-17,40.333333333333336,12
2012-10-18,18.333333333333332,12
2012-10-19,23.166666666666668,12
2012-10-20,25,12
2012-10-21,30.166666666666668,12
2012-10-22,62.416666666666664,12
2012-10-23,52.583333333333336,12
2012-10-24,43.5,12
2012-10-25,30.916666666666668,12
2012-10-26,41.92307692307692,13
2012-10-27,31.76923076923077,13
2012-10-28,25.307692307692307,13
2012-10-29,52.76923076923077,13
2012-10-30,44.5,12
2012-10-31,48.166666666666664,12
2012-11-01,44.083333333333336,12
2012-11-02,25.416666666666668,12
2012-11-03,27.5,12
2012-11-04,34.166666666666664,12
2012-11-05,55.666666666666664,12
2012-11-06,57.083333333333336,12
2012-11-07,40.916666666666664,12
2012-11-08,40.75,12
2012-11-09,54.666666666666664,12
2012-11-10,20.307692307692307,13
2012-11-11,35.61538461538461,13
2012-11-12,37.84615384615385,13
2012-11-13,43.53846153846154,13
2012-11-14,48.30769230769231,13
2012-11-15,62.083333333333336,12
2012-11-16,33.083333333333336,12
2012-11-17,12,12
2012-11-18,28.916666666666668,12
2012-11-19,57.916666666666664,12
2012-11-20,42.166666666666664,12
2012-11-21,38.916666666666664,12
2012-11-22,46.583333333333336,12
2012-11-23,44.5,12
2012-11-24,27.416666666666668,12
2012-11-25,20.076923076923077,13
2012-11-26,59.38461538461539,13
2012-11-27,44.76923076923077,13
2012-11-28,58.38461538461539,13
2012-11-29,51,13
2012-11-30,33.583333333333336,12
2012-12-01,36.833333333333336,12
2012-12-02,36.916666666666664,12
2012-12-03,78.75,12
2012-12-04,41.416666666666664,12
2012-12-05,62.5,12
2012-12-06,36.666666666666664,12
2012-12-07,15,12
2012-12-08,35.333333333333336,12
2012-12-09,29.583333333333332,12
2012-12-10,61.46153846153846,13
2012-12-11,21.46153846153846,13
2012-12-12,28,13
2012-12-13,38.15384615384615,13
2012-12-14,20.583333333333332,12
2012-12-15,10.5,12
2012-12-16,26.583333333333332,12
2012-12-17,44,12
2012-12-18,17.5,12
2012-12-19,30.916666666666668,12
2012-12-20,31.916666666666668,12
2012-12-21,33.833333333333336,12
2012-12-22,10.083333333333334,12
2012-12-23,20.666666666666668,12
2012-12-24,4,12
2012-12-25,5.461538461538462,13
2012-12-26,56.38461538461539,13
2012-12-27,34.53846153846154,13
2012-12-28,19.53846153846154,13
2012-12-29,22,12
2012-12-30,19.666666666666668,12
2012-12-31,27.916666666666668,12
2013-01-01,41.166666666666664,12
2013-01-02,34.416666666666664,12
2013-01-03,49.75,12
2013-01-04,32.416666666666664,12
2013-01-05,19.833333333333332,12
2013-01-06,40.5,12
2013-01-07,52.5,12
2013-01-08,28.25,12
2013-01-09,38.84615384615385,13
2013-01-10,42.15384615384615,13
2013-01-11,37.84615384615385,13
2013-01-12,16,13
2013-01-13,40.30769230769231,13
2013-01-14,67.83333333333333,12
2013-01-15,61.166666666666664,12
2013-01-16,50.416666666666664,12
2013-01-17,65.75,12
2013-01-18,32.416666666666664,12
2013-01-19,39.166666666666664,12
2013-01-20,34.75,12
2013-01-21,49.5,12
2013-01-22,44.666666666666664,12
2013-01-23,50.666666666666664,12
2013-01-24,68.07692307692308,13
2013-01-25,58.46153846153846,13
2013-01-26,38.84615384615385,13
2013-01-27,42.92307692307692,13
2013-01-28,50.61538461538461,13
2013-01-29,62.75,12
2013-01-30,67.66666666666667,12
2013-01-31,82.25,12
2013-02-01,36.583333333333336,12
2013-02-02,20.833333333333332,12
2013-02-03,42.166666666666664,12
2013-02-04,68.66666666666667,12
2013-02-05,40.5,12
2013-02-06,68.83333333333333,12
2013-02-07,41.416666666666664,12
2013-02-08,46.76923076923077,13
2013-02-09,31.76923076923077,13
2013-02-10,32.30769230769231,13
2013-02-11,32.30769230769231,13
2013-02-12,36.07692307692308,13
2013-02-13,55.75,12
2013-02-14,43.333333333333336,12
2013-02-15,44.166666666666664,12
2013-02-16,25,12
2013-02-17,36.666666666666664,12
2013-02-18,47.916666666666664,12
2013-02-19,56.75,12
2013-02-20,37.166666666666664,12
2013-02-21,38.916666666666664,12
2013-02-22,33.333333333333336,12
2013-02-23,41.92307692307692,13
2013-02-24,24.53846153846154,13
2013-02-25,51.30769230769231,13
2013-02-26,58.69230769230769,13
2013-02-27,59.38461538461539,13
2013-02-28,50.5,12
2013-03-01,37.583333333333336,12
2013-03-02,13.75,12
2013-03-03,26.083333333333332,12
2013-03-04,43.166666666666664,12
2013-03-05,35.083333333333336,12
2013-03-06,54.5,12
2013-03-07,35.75,12
2013-03-08,40.416666666666664,12
2013-03-09,13.25,12
2013-03-10,28.923076923076923,13
2013-03-11,43.23076923076923,13
2013-03-12,47.75,12
2013-03-13,57.916666666666664,12
2013-03-14,55,12
2013-03-15,24,12
2013-03-16,31.5,12
2013-03-17,43,12
2013-03-18,47.916666666666664,12
2013-03-19,54,12
2013-03-20,40.75,12
2013-03-21,42.583333333333336,12
2013-03-22,41.416666666666664,12
2013-03-23,20.583333333333332,12
2013-03-24,39.166666666666664,12
2013-03-25,71.07692307692308,13
2013-03-26,58.61538461538461,13
2013-03-27,65.58333333333333,12
2013-03-28,36.166666666666664,12
2013-03-29,28.666666666666668,12
2013-03-30,18.916666666666668,12
2013-03-31,25.083333333333332,12
2013-04-01,27.333333333333332,12
2013-04-02,70.25,12
2013-04-03,31.5,12
2013-04-04,50.416666666666664,12
2013-04-05,45.333333333333336,12
2013-04-06,29.5,12
2013-04-07,58.583333333333336,12
2013-04-08,51.166666666666664,12
2013-04-09,49.46153846153846,13
2013-04-10,40.30769230769231,13
2013-04-11,64.92307692307692,13
2013-04-12,35.916666666666664,12
2013-04-13,17.666666666666668,12
2013-04-14,23.583333333333332,12
2013-04-15,57.083333333333336,12
2013-04-16,42.666666666666664,12
2013-04-17,49.5,12
2013-04-18,39.416666666666664,12
2013-04-19,33.833333333333336,12
2013-04-20,29.666666666666668,12
2013-04-21,35.916666666666664,12
2013-04-22,40.416666666666664,12
2013-04-23,39.666666666666664,12
2013-04-24,53.15384615384615,13
2013-04-25,61.15384615384615,13
2013-04-26,51.23076923076923,13
2013-04-27,20.666666666666668,12
2013-04-28,34.75,12
2013-04-29,67.83333333333333,12
2013-04-30,69.08333333333333,12
2013-05-01,59.75,12
2013-05-02,55.666666666666664,12
2013-05-03,32.916666666666664,12
